,date,time,Air Temperature in degree C,qcscore,Maximum Air Temperature in degree C,qcscore_maxt,Minimum Air Temperature in degree C,qcscore_mint,Relative Humidity in %,qcscore_rh,Wind Speed in km/hr,qcscore_ws,Wind Direction,qcscore_wd,Past 60-Minutes Rainfall in mm,qcscore_60rf,Solar Radiation in W/m^2,qcscore_sol
3353,2023/05/20,17:00:00,32.2,G,34.9,G,28.5,G,84.9,G,1.1,G,5.1,G,0.0,G,151.6,G
3354,2023/05/20,18:00:00,31.4,G,34.9,G,28.5,G,86.2,G,0.7,G,3.9,G,0.0,G,74.2,G
3355,2023/05/20,19:00:00,31.1,G,34.9,G,28.5,G,87.5,G,0.3,G,4.4,M,0.0,G,18.7,G
3356,2023/05/20,20:00:00,30.7,G,34.9,G,28.5,G,88.5,G,0.1,G,5.3,M,0.0,G,0.0,G
3357,2023/05/20,21:00:00,30.5,G,34.9,G,28.5,G,90.6,G,0.2,G,3.9,M,0.0,G,0.0,G
3358,2023/05/20,22:00:00,30.3,G,34.9,G,28.5,G,91.0,G,0.2,G,4.1,M,0.1,G,0.0,G
3359,2023/05/20,23:00:00,30.1,G,34.9,G,28.5,G,91.7,G,0.1,G,11.0,M,0.1,G,0.0,G
3360,2023/05/21,00:00:00,30.0,G,34.8,G,28.5,G,92.1,G,0.1,G,6.9,M,0.0,G,0.0,G
3361,2023/05/21,01:00:00,29.8,G,29.9,G,29.8,G,92.2,G,0.0,G,0.6,M,0.0,G,0.0,G
3362,2023/05/21,02:00:00,28.7,G,29.9,G,28.6,G,96.1,G,0.1,G,0.0,M,0.0,G,0.0,G
3363,2023/05/21,03:00:00,28.5,G,29.9,G,28.4,G,98.0,G,0.0,G,0.0,M,0.0,G,0.0,G
3364,2023/05/21,04:00:00,28.6,G,29.9,G,28.4,G,97.8,G,0.0,G,0.0,M,0.0,G,0.0,G
3365,2023/05/21,05:00:00,28.7,G,29.9,G,28.4,G,96.7,G,0.0,G,0.0,M,0.0,G,0.0,G
3366,2023/05/21,06:00:00,28.7,G,29.9,G,28.4,G,95.4,G,0.0,G,0.4,M,0.0,G,1.2,G
3367,2023/05/21,07:00:00,29.1,G,29.9,G,28.4,G,94.5,G,0.0,G,10.1,M,0.0,G,57.6,G
3368,2023/05/21,08:00:00,29.9,G,30.0,G,28.4,G,92.7,G,0.1,G,6.1,M,0.0,G,148.3,G
3369,2023/05/21,09:00:00,31.5,G,31.5,G,28.4,G,88.4,G,0.2,G,3.3,M,0.0,G,405.4,G
3370,2023/05/21,10:00:00,33.6,G,33.7,G,28.4,G,82.2,G,0.7,G,4.6,G,0.0,G,675.1,G
3371,2023/05/21,11:00:00,33.7,G,33.9,G,28.4,G,81.7,G,0.6,G,4.6,G,0.0,G,474.8,F
3372,2023/05/21,12:00:00,33.7,G,33.9,G,28.4,G,81.4,G,0.6,G,4.5,G,0.0,G,440.8,F
3373,2023/05/21,13:00:00,34.4,G,34.5,G,28.4,G,79.3,G,0.6,G,4.0,G,0.0,G,781.0,F
3374,2023/05/21,14:00:00,34.7,G,34.9,G,28.4,G,78.5,G,1.2,G,4.8,G,0.0,G,844.5,G
3375,2023/05/21,15:00:00,34.4,G,34.9,G,28.4,G,79.2,G,1.2,G,4.5,G,0.0,G,718.7,G
3376,2023/05/21,16:00:00,34.3,G,34.9,G,28.4,G,80.0,G,1.4,G,4.6,G,0.0,G,618.1,G
3377,2023/05/21,17:00:00,33.0,G,34.9,G,28.4,G,83.0,G,1.1,G,5.4,G,0.0,G,181.8,G
3378,2023/05/21,18:00:00,32.2,G,34.9,G,28.4,G,85.9,G,0.6,G,5.2,G,0.0,G,133.3,G
3379,2023/05/21,19:00:00,31.5,G,34.9,G,28.4,G,87.5,G,0.5,G,5.0,G,0.0,G,33.3,G
3380,2023/05/21,20:00:00,30.8,G,34.9,G,28.4,G,90.2,G,0.2,G,5.8,M,0.0,G,0.0,G
3381,2023/05/21,21:00:00,30.4,G,34.9,G,28.4,G,89.8,G,0.4,G,6.2,M,0.0,G,0.0,G
3382,2023/05/21,22:00:00,30.3,G,34.9,G,28.4,G,91.3,G,0.3,G,5.4,M,0.0,G,0.0,G
3383,2023/05/21,23:00:00,30.0,G,34.9,G,28.4,G,92.3,G,0.3,G,5.6,M,0.0,G,0.0,G
3384,2023/05/22,00:00:00,30.0,G,34.8,G,28.4,G,89.8,G,0.3,G,5.5,M,0.0,G,0.0,G
3385,2023/05/22,01:00:00,29.9,G,30.0,G,29.9,G,90.2,G,0.3,G,4.2,M,0.0,G,0.0,G
3386,2023/05/22,02:00:00,29.9,G,30.0,G,29.8,G,90.9,G,0.3,G,4.0,M,0.0,G,0.0,G
3387,2023/05/22,03:00:00,29.7,G,30.0,G,29.7,G,91.9,G,0.2,G,4.0,M,0.0,G,0.0,G
3388,2023/05/22,04:00:00,29.4,G,30.0,G,29.4,G,94.0,G,0.0,G,5.0,M,0.2,G,0.0,G
3389,2023/05/22,05:00:00,29.0,G,30.0,G,29.0,G,95.8,G,0.0,G,6.0,M,0.0,G,0.0,G
3390,2023/05/22,06:00:00,28.8,G,30.0,G,28.8,G,96.2,G,0.1,G,4.6,M,0.0,G,1.7,G
3391,2023/05/22,07:00:00,28.7,G,30.0,G,28.7,G,97.6,G,0.0,G,6.4,M,0.0,G,51.9,G
3392,2023/05/22,08:00:00,29.4,G,30.0,G,28.7,G,95.0,G,0.1,G,7.2,M,0.0,G,176.5,G
3393,2023/05/22,09:00:00,32.0,G,32.0,G,28.7,G,87.9,G,0.6,G,4.1,G,0.0,G,480.5,G
3394,2023/05/22,10:00:00,34.1,G,34.1,G,28.7,G,80.2,G,0.5,G,4.9,G,0.0,G,670.7,G
3395,2023/05/22,11:00:00,34.4,G,34.6,G,28.7,G,78.4,G,1.3,G,4.5,G,0.0,G,733.3,G
3396,2023/05/22,12:00:00,34.8,G,34.9,G,28.7,G,77.2,G,1.0,G,4.7,G,0.0,G,809.0,G
3397,2023/05/22,13:00:00,35.0,G,35.4,G,28.7,G,75.7,G,1.7,G,4.6,G,0.0,G,724.6,G
3398,2023/05/22,14:00:00,34.3,G,35.4,G,28.7,G,77.8,G,2.1,G,5.1,G,0.0,G,723.6,G
3399,2023/05/22,15:00:00,35.0,G,35.4,G,28.7,G,76.8,G,1.5,G,4.9,G,0.0,G,698.1,G
3400,2023/05/22,16:00:00,34.7,G,35.4,G,28.7,G,77.4,G,1.7,G,4.9,G,0.0,G,463.6,G
3401,2023/05/22,17:00:00,32.7,G,35.4,G,28.7,G,82.2,G,1.0,G,5.5,G,0.0,G,140.9,G
3402,2023/05/22,18:00:00,32.0,G,35.4,G,28.7,G,84.1,G,0.9,G,2.1,G,0.0,G,94.1,G
3403,2023/05/22,19:00:00,31.3,G,35.4,G,28.7,G,86.2,G,0.3,G,6.7,G,0.0,G,22.9,G
3404,2023/05/22,20:00:00,30.6,G,35.4,G,28.7,G,89.7,G,0.1,G,8.0,M,0.0,G,0.0,G
3405,2023/05/22,21:00:00,30.2,G,35.4,G,28.7,G,91.0,G,0.0,G,6.2,M,0.0,G,0.0,G
3406,2023/05/22,22:00:00,30.0,G,35.4,G,28.7,G,92.0,G,0.2,G,5.8,M,0.0,G,0.0,G
3407,2023/05/22,23:00:00,29.9,G,35.4,G,28.7,G,91.7,G,0.1,G,6.0,M,0.0,G,0.0,G
3408,2023/05/23,00:00:00,29.9,G,35.3,G,28.7,G,91.6,G,0.1,G,6.0,M,0.0,G,0.0,G
3409,2023/05/23,01:00:00,29.7,G,29.8,G,29.7,G,92.2,G,0.0,G,6.0,M,0.0,G,0.0,G
3410,2023/05/23,02:00:00,29.5,G,29.8,G,29.5,G,94.9,G,0.0,G,5.9,M,0.0,G,0.0,G
3411,2023/05/23,03:00:00,29.1,G,29.8,G,29.1,G,96.6,G,0.1,G,6.0,M,0.0,G,0.0,G
3412,2023/05/23,04:00:00,28.9,G,29.8,G,28.9,G,97.6,G,0.0,G,5.9,M,0.0,G,0.0,G
3413,2023/05/23,05:00:00,29.0,G,29.8,G,28.8,G,96.8,G,0.0,G,6.0,M,0.0,G,0.0,G
3414,2023/05/23,06:00:00,29.1,G,29.8,G,28.8,G,96.0,G,0.0,G,6.0,M,0.0,G,0.0,G
3415,2023/05/23,07:00:00,29.1,G,29.8,G,28.8,G,96.1,G,0.0,G,6.0,M,0.0,G,6.1,G
3416,2023/05/23,08:00:00,28.8,G,29.8,G,28.7,G,97.2,G,0.3,G,5.3,M,0.0,G,9.4,G
3417,2023/05/23,09:00:00,27.9,G,29.8,G,27.8,G,98.3,G,0.1,G,2.0,M,0.0,G,29.2,G
3418,2023/05/23,10:00:00,27.8,G,29.8,G,27.4,G,96.0,G,1.1,G,4.4,M,0.0,G,121.2,G
3419,2023/05/23,11:00:00,29.0,G,29.8,G,27.4,G,91.5,G,0.4,G,3.9,M,0.0,G,239.8,G
3420,2023/05/23,12:00:00,30.6,G,30.6,G,27.4,G,88.2,G,0.2,G,4.0,G,0.0,G,248.0,G
3421,2023/05/23,13:00:00,30.1,G,30.8,G,27.4,G,89.5,G,0.6,G,6.0,M,0.0,G,102.3,G
3422,2023/05/23,14:00:00,27.4,G,30.8,G,27.2,G,95.8,G,0.9,G,8.0,G,0.0,G,65.3,G
3423,2023/05/23,15:00:00,26.8,G,30.8,G,26.7,G,97.0,G,3.4,G,8.8,G,0.0,G,115.1,G
3424,2023/05/23,16:00:00,26.5,G,30.8,G,26.3,G,96.9,G,2.5,G,7.6,G,0.0,G,41.9,G
3425,2023/05/23,17:00:00,26.2,G,30.8,G,26.2,G,96.5,G,3.6,G,8.0,G,0.0,G,48.2,G
3426,2023/05/23,18:00:00,26.1,G,30.8,G,26.1,G,96.3,G,2.1,G,7.7,G,0.0,G,25.8,G
3427,2023/05/23,19:00:00,25.8,G,30.8,G,25.8,G,97.4,G,2.1,G,7.8,G,0.0,G,6.2,G
3428,2023/05/23,20:00:00,25.5,G,30.8,G,25.4,G,98.0,G,2.4,G,7.9,G,0.0,G,0.0,G
3429,2023/05/23,21:00:00,25.4,G,30.8,G,25.4,G,97.9,G,2.5,G,10.5,G,0.0,G,0.0,G
3430,2023/05/23,22:00:00,25.3,G,30.8,G,25.2,G,97.2,G,2.9,G,7.3,G,0.0,G,0.0,G
3431,2023/05/23,23:00:00,24.9,G,30.8,G,24.9,G,98.0,G,2.9,G,8.4,G,0.0,G,0.0,G
3432,2023/05/24,00:00:00,25.1,G,30.7,G,24.9,G,98.0,G,2.3,G,8.2,G,0.0,G,0.0,G
3433,2023/05/24,01:00:00,25.2,G,25.3,G,25.2,G,98.0,G,1.8,G,7.6,G,0.0,G,0.0,G
3434,2023/05/24,02:00:00,24.8,G,25.3,G,24.8,G,98.8,G,2.4,G,7.8,G,0.0,G,0.0,G
3435,2023/05/24,03:00:00,24.3,G,25.3,G,24.3,G,100.0,G,1.9,G,8.5,G,0.0,G,0.0,G
3436,2023/05/24,04:00:00,24.1,G,25.3,G,24.1,G,99.8,G,2.3,G,7.7,G,0.0,G,0.0,G
3437,2023/05/24,05:00:00,23.9,G,25.3,G,23.9,G,100.0,G,1.4,G,8.3,G,0.0,G,0.0,G
3438,2023/05/24,06:00:00,23.9,G,25.3,G,23.8,G,99.7,G,1.9,G,5.0,G,0.0,G,0.0,G
3439,2023/05/24,07:00:00,24.0,G,25.3,G,23.8,G,99.0,G,1.7,G,8.6,G,0.0,G,14.5,G
3440,2023/05/24,08:00:00,24.2,G,25.3,G,23.8,G,98.1,G,2.2,G,8.5,G,0.0,G,47.9,G
3441,2023/05/24,09:00:00,24.0,G,25.3,G,23.8,G,99.4,G,2.3,G,10.0,G,0.0,G,51.0,G
3442,2023/05/24,10:00:00,24.1,G,25.3,G,23.7,G,99.5,G,2.6,G,10.2,G,0.0,G,165.4,G
3443,2023/05/24,11:00:00,25.0,G,25.4,G,23.7,G,95.9,G,1.9,G,7.4,G,0.0,G,282.6,G
3444,2023/05/24,12:00:00,26.8,G,26.8,G,23.7,G,91.1,G,1.7,G,8.0,G,0.0,G,520.4,G
3445,2023/05/24,13:00:00,27.4,G,27.5,G,23.7,G,89.9,G,1.9,G,7.4,G,0.0,G,491.4,G
3446,2023/05/24,14:00:00,27.7,G,27.9,G,23.7,G,89.6,G,2.7,G,8.0,G,0.0,G,697.9,G
3447,2023/05/24,15:00:00,27.4,G,28.1,G,23.7,G,90.5,G,2.6,G,7.7,G,0.0,G,369.0,G
3448,2023/05/24,16:00:00,26.9,G,28.1,G,23.7,G,91.7,G,1.5,G,9.8,G,0.0,G,144.1,G
3449,2023/05/24,17:00:00,26.8,G,28.1,G,23.7,G,91.6,G,1.2,G,6.2,G,0.0,G,93.6,G
3450,2023/05/24,18:00:00,25.9,G,28.1,G,23.7,G,94.0,G,2.0,G,8.5,G,0.0,G,28.4,G
3451,2023/05/24,19:00:00,25.4,G,28.1,G,23.7,G,96.1,G,3.3,G,8.4,G,0.2,G,6.8,G
3452,2023/05/24,20:00:00,25.2,G,28.1,G,23.7,G,96.3,G,2.3,G,8.1,G,0.0,G,0.0,G
3453,2023/05/24,21:00:00,25.3,G,28.1,G,23.7,G,95.9,G,1.4,G,8.1,G,0.0,G,0.0,G
3454,2023/05/24,22:00:00,25.3,G,28.1,G,23.7,G,95.6,G,1.5,G,7.9,G,0.0,G,0.0,G
3455,2023/05/24,23:00:00,25.5,G,28.1,G,23.7,G,95.0,G,0.8,G,7.4,G,0.0,G,0.0,G
3456,2023/05/25,00:00:00,25.7,G,28.1,G,23.7,G,95.5,G,0.5,G,9.5,G,0.0,G,0.0,G
3457,2023/05/25,01:00:00,25.7,G,25.7,G,25.7,G,96.7,G,0.9,G,6.8,G,0.0,G,0.0,G
3458,2023/05/25,02:00:00,25.6,G,25.7,G,25.6,G,97.8,G,0.7,G,9.9,G,0.0,G,0.0,G
3459,2023/05/25,03:00:00,25.3,G,25.7,G,25.3,G,98.0,G,0.8,G,8.5,G,0.0,G,0.0,G
3460,2023/05/25,04:00:00,25.4,G,25.7,G,25.3,G,98.0,G,0.7,G,9.9,G,0.0,G,0.0,G
3461,2023/05/25,05:00:00,25.3,G,25.7,G,25.3,G,98.1,G,0.4,G,7.4,G,0.0,G,0.0,G
3462,2023/05/25,06:00:00,25.4,G,25.7,G,25.3,G,98.0,G,0.3,G,6.7,G,0.0,G,2.4,G
3463,2023/05/25,07:00:00,25.6,G,25.7,G,25.3,G,98.0,G,0.6,G,7.8,G,0.0,G,49.1,G
3464,2023/05/25,08:00:00,25.9,G,25.9,G,25.3,G,97.1,G,1.3,G,6.7,G,0.0,G,129.2,G
3465,2023/05/25,09:00:00,26.1,G,26.2,G,25.3,G,96.9,G,2.5,G,7.2,G,0.0,G,142.9,G
3466,2023/05/25,10:00:00,26.3,G,26.3,G,25.3,G,97.2,G,1.9,G,9.4,G,0.0,G,172.4,G
3467,2023/05/25,11:00:00,26.6,G,26.6,G,25.3,G,96.5,G,2.5,G,8.0,G,0.0,G,210.7,G
3468,2023/05/25,12:00:00,26.9,G,26.9,G,25.3,G,95.9,G,2.1,G,8.1,G,0.0,G,222.7,G
3469,2023/05/25,13:00:00,26.8,G,27.0,G,25.3,G,96.5,G,2.4,G,9.1,G,0.0,G,202.6,G
3470,2023/05/25,14:00:00,27.1,G,27.2,G,25.3,G,96.5,G,2.2,G,8.0,G,0.0,G,143.1,G
3471,2023/05/25,15:00:00,27.0,G,27.2,G,25.3,G,96.5,G,2.2,G,9.5,G,0.0,G,131.9,G
3472,2023/05/25,16:00:00,26.9,G,27.2,G,25.3,G,96.2,G,2.2,G,7.8,G,0.0,G,126.7,G
3473,2023/05/25,17:00:00,26.9,G,27.2,G,25.3,G,96.0,G,2.3,G,9.7,G,0.0,G,77.8,G
3474,2023/05/25,18:00:00,27.0,G,27.2,G,25.3,G,96.2,G,1.4,G,7.0,G,0.0,G,65.6,G
3475,2023/05/25,19:00:00,26.9,G,27.2,G,25.3,G,96.6,G,1.6,G,7.9,G,0.0,G,18.4,G
3476,2023/05/25,20:00:00,26.8,G,27.2,G,25.3,G,97.5,G,1.3,G,9.6,G,0.0,G,0.0,G
3477,2023/05/25,21:00:00,26.8,G,27.2,G,25.3,G,97.8,G,0.9,G,8.5,G,0.1,G,0.0,G
3478,2023/05/25,22:00:00,27.1,G,27.2,G,25.3,G,97.0,G,0.7,G,10.2,G,0.1,G,0.0,G
3479,2023/05/25,23:00:00,27.2,G,27.2,G,25.3,G,97.0,G,1.0,G,11.2,G,0.0,G,0.0,G
3480,2023/05/26,00:00:00,27.2,G,27.2,G,25.3,G,97.0,G,0.6,G,9.1,M,0.0,G,0.0,G
3481,2023/05/26,01:00:00,27.2,G,27.2,G,27.2,G,97.7,G,0.8,G,9.8,G,0.0,G,0.0,G
3482,2023/05/26,02:00:00,27.2,G,27.2,G,27.2,G,97.8,G,0.4,G,9.5,M,0.0,G,0.0,G
3483,2023/05/26,03:00:00,27.4,G,27.4,G,27.2,G,97.0,G,0.3,G,10.4,M,0.0,G,0.0,G
3484,2023/05/26,04:00:00,27.3,G,27.4,G,27.2,G,97.2,G,0.4,G,8.0,M,0.0,G,0.0,G
3485,2023/05/26,05:00:00,27.0,G,27.4,G,27.0,G,99.0,G,0.6,G,9.1,M,0.0,G,0.0,G
3486,2023/05/26,06:00:00,26.8,G,27.4,G,26.8,G,100.0,G,1.1,G,12.9,G,0.0,G,0.8,G
3487,2023/05/26,07:00:00,26.8,G,27.4,G,26.8,G,100.0,G,0.8,G,8.5,G,0.0,G,20.4,G
3488,2023/05/26,08:00:00,27.0,G,27.4,G,26.8,G,99.7,G,0.9,G,5.6,G,0.0,G,46.5,G
3489,2023/05/26,09:00:00,27.2,G,27.4,G,26.8,G,99.0,G,0.5,G,9.6,M,0.0,G,80.5,G
3490,2023/05/26,10:00:00,27.4,G,27.4,G,26.8,G,98.9,G,0.5,G,9.2,G,0.0,G,144.8,G
3491,2023/05/26,11:00:00,28.5,G,28.6,G,26.8,G,95.7,G,1.1,G,8.6,G,0.0,G,454.8,G
3492,2023/05/26,12:00:00,29.5,G,29.5,G,26.8,G,93.1,G,1.7,G,6.1,G,0.0,G,661.5,F
3493,2023/05/26,13:00:00,29.8,G,30.1,G,26.8,G,91.3,G,2.3,G,8.2,G,0.0,G,773.1,F
3494,2023/05/26,14:00:00,30.2,G,30.3,G,26.8,G,90.5,G,2.2,G,7.7,G,0.0,G,684.8,F
3495,2023/05/26,15:00:00,30.2,G,30.7,G,26.8,G,89.6,G,2.3,G,6.7,G,0.0,G,587.9,G
3496,2023/05/26,16:00:00,29.9,G,30.7,G,26.8,G,90.0,G,2.6,G,7.7,G,0.0,G,408.7,G
3497,2023/05/26,17:00:00,28.9,G,30.7,G,26.8,G,92.6,G,2.2,G,7.7,G,0.0,G,175.7,G
3498,2023/05/26,18:00:00,28.7,G,30.7,G,26.8,G,93.0,G,2.3,G,6.4,G,0.0,G,95.2,G
3499,2023/05/26,19:00:00,27.8,G,30.7,G,26.8,G,95.7,G,2.1,G,9.5,G,0.0,G,21.0,G
3500,2023/05/26,20:00:00,27.7,G,30.7,G,26.8,G,95.7,G,1.5,G,9.0,G,0.0,G,0.0,G
3501,2023/05/26,21:00:00,27.8,G,30.7,G,26.8,G,95.9,G,1.3,G,8.4,G,0.0,G,0.0,G
3502,2023/05/26,22:00:00,27.8,G,30.7,G,26.8,G,96.0,G,1.2,G,8.2,G,0.0,G,0.0,G
3503,2023/05/26,23:00:00,27.8,G,30.7,G,26.8,G,96.5,G,1.1,G,9.3,G,0.0,G,0.0,G
3504,2023/05/27,00:00:00,27.6,G,30.6,G,26.8,G,96.6,G,1.4,G,8.2,G,0.0,G,0.0,G
3505,2023/05/27,01:00:00,27.6,G,27.7,G,27.6,G,96.0,G,1.1,G,7.9,G,0.0,G,0.0,G
3506,2023/05/27,02:00:00,27.5,G,27.7,G,27.5,G,95.9,G,1.0,G,9.4,G,0.0,G,0.0,G
3507,2023/05/27,03:00:00,27.6,G,27.7,G,27.4,G,95.1,G,0.8,G,9.6,G,0.0,G,0.0,G
3508,2023/05/27,04:00:00,27.4,G,27.7,G,27.4,G,95.2,G,0.6,G,8.2,M,0.0,G,0.0,G
3509,2023/05/27,05:00:00,27.3,G,27.7,G,27.3,G,95.3,G,0.1,G,9.0,M,0.0,G,0.0,G
3510,2023/05/27,06:00:00,27.3,G,27.7,G,27.3,G,95.7,G,0.2,G,8.9,M,0.0,G,1.8,G
3511,2023/05/27,07:00:00,27.5,G,27.7,G,27.3,G,95.6,G,0.3,G,8.3,M,0.0,G,45.6,G
3512,2023/05/27,08:00:00,28.1,G,28.1,G,27.3,G,94.1,G,0.5,G,9.5,M,0.0,G,157.9,G
3513,2023/05/27,09:00:00,28.9,G,28.9,G,27.3,G,92.3,G,1.5,G,8.2,G,0.0,G,358.5,G
3514,2023/05/27,10:00:00,29.9,G,30.0,G,27.3,G,89.7,G,1.6,G,8.2,G,0.0,G,604.0,G
3515,2023/05/27,11:00:00,30.6,G,30.7,G,27.3,G,87.8,G,2.5,G,8.7,G,0.0,G,871.9,G
3516,2023/05/27,12:00:00,30.9,G,31.0,G,27.3,G,86.9,G,2.7,G,7.6,G,0.0,G,942.5,G
3517,2023/05/27,13:00:00,31.3,G,31.4,G,27.3,G,85.2,G,3.2,G,8.7,G,0.0,G,933.8,G
3518,2023/05/27,14:00:00,31.8,G,32.0,G,27.3,G,83.2,G,2.1,G,5.8,G,0.0,G,758.6,G
3519,2023/05/27,15:00:00,31.5,G,32.2,G,27.3,G,84.1,G,3.0,G,6.8,G,0.0,G,769.6,G
3520,2023/05/27,16:00:00,31.0,G,32.2,G,27.3,G,84.4,G,2.9,G,6.9,G,0.0,G,505.0,G
3521,2023/05/27,17:00:00,29.9,G,32.2,G,27.3,G,87.1,G,2.1,G,5.9,G,0.0,G,58.1,G
3522,2023/05/27,18:00:00,29.5,G,32.2,G,27.3,G,87.6,G,2.3,G,9.5,G,0.0,G,46.6,G
3523,2023/05/27,19:00:00,29.0,G,32.2,G,27.3,G,89.7,G,1.2,G,10.1,G,0.0,G,15.7,G
3524,2023/05/27,20:00:00,28.4,G,32.2,G,27.3,G,92.1,G,1.7,G,8.0,G,0.0,G,0.0,G
3525,2023/05/27,21:00:00,28.1,G,32.2,G,27.3,G,93.8,G,2.3,G,8.3,G,0.0,G,0.0,G
3526,2023/05/27,22:00:00,28.1,G,32.2,G,27.3,G,93.6,G,2.1,G,10.6,G,0.0,G,0.0,G
3527,2023/05/27,23:00:00,28.1,G,32.2,G,27.3,G,93.6,G,2.7,G,10.1,G,0.0,G,0.0,G
3528,2023/05/28,00:00:00,27.9,G,32.1,G,27.3,G,95.0,G,1.8,G,7.2,G,0.0,G,0.0,G
3529,2023/05/28,01:00:00,27.7,G,27.8,G,27.7,G,94.4,G,1.7,G,9.1,G,0.0,G,0.0,G
3530,2023/05/28,02:00:00,27.7,G,27.8,G,27.6,G,94.6,G,1.6,G,8.6,G,0.0,G,0.0,G
3531,2023/05/28,03:00:00,27.7,G,27.8,G,27.6,G,94.0,G,1.1,G,9.4,G,0.0,G,0.0,G
3532,2023/05/28,04:00:00,27.7,G,27.8,G,27.6,G,94.7,G,0.3,G,10.0,M,0.0,G,0.0,G
3533,2023/05/28,05:00:00,27.7,G,27.8,G,27.6,G,94.1,G,1.3,G,10.0,G,0.0,G,0.0,G
3534,2023/05/28,06:00:00,27.7,G,27.8,G,27.6,G,94.0,G,0.7,G,10.8,M,0.0,G,2.0,G
3535,2023/05/28,07:00:00,27.7,G,27.8,G,27.6,G,94.5,G,0.5,G,8.0,M,0.0,G,41.4,G
3536,2023/05/28,08:00:00,28.2,G,28.2,G,27.6,G,92.9,G,1.1,G,10.1,G,0.0,G,139.3,G
3537,2023/05/28,09:00:00,29.0,G,29.0,G,27.6,G,90.0,G,1.4,G,9.7,G,0.0,G,374.2,G
3538,2023/05/28,10:00:00,30.6,G,31.0,G,27.6,G,84.9,G,1.6,G,8.8,G,0.0,G,581.9,G
3539,2023/05/28,11:00:00,30.0,G,31.2,G,27.6,G,86.5,G,1.5,G,6.8,G,0.0,G,347.1,G
3540,2023/05/28,12:00:00,30.1,G,31.2,G,27.6,G,83.7,G,2.7,G,8.0,G,0.0,G,542.1,G
3541,2023/05/28,13:00:00,31.1,G,31.3,G,27.6,G,80.1,G,2.5,G,6.7,G,0.0,G,775.9,F
3542,2023/05/28,14:00:00,31.9,G,32.0,G,27.6,G,76.7,G,2.4,G,6.4,G,0.0,G,883.0,G
3543,2023/05/28,15:00:00,32.1,G,32.3,G,27.6,G,75.7,G,2.6,G,7.4,G,0.0,G,769.2,G
3544,2023/05/28,16:00:00,30.5,G,32.4,G,27.6,G,82.1,G,3.4,G,8.6,G,0.0,G,508.4,G
3545,2023/05/28,17:00:00,29.4,G,32.4,G,27.6,G,85.7,G,1.9,G,6.3,G,0.0,G,78.3,G
3546,2023/05/28,18:00:00,29.3,G,32.4,G,27.6,G,80.5,G,1.1,G,7.4,G,0.0,G,54.8,G
3547,2023/05/28,19:00:00,29.3,G,32.4,G,27.6,G,79.5,G,0.7,G,8.5,G,0.0,G,19.6,G
3548,2023/05/28,20:00:00,28.7,G,32.4,G,27.6,G,81.2,G,1.1,G,11.8,G,0.0,G,0.0,G
3549,2023/05/28,21:00:00,28.3,G,32.4,G,27.6,G,78.4,G,1.3,G,8.6,G,0.0,G,0.0,G
3550,2023/05/28,22:00:00,28.0,G,32.4,G,27.6,G,83.9,G,1.2,G,7.0,G,0.0,G,0.0,G
3551,2023/05/28,23:00:00,27.8,G,32.4,G,27.6,G,84.6,G,0.7,G,7.2,M,0.0,G,0.0,G
3552,2023/05/29,00:00:00,27.9,G,32.3,G,27.6,G,83.9,G,0.0,G,10.0,M,0.0,G,0.0,G
3553,2023/05/29,01:00:00,27.8,G,27.9,G,27.8,G,84.3,G,0.0,G,10.0,M,0.0,G,0.0,G
3554,2023/05/29,02:00:00,27.8,G,27.9,G,27.7,G,83.5,G,0.8,G,11.0,G,0.0,G,0.0,G
3555,2023/05/29,03:00:00,27.3,G,27.9,G,27.3,G,88.9,G,0.6,G,12.8,M,0.0,G,0.0,G
3556,2023/05/29,04:00:00,27.1,G,27.9,G,27.1,G,90.5,G,0.3,G,11.0,M,0.0,G,0.0,G
3557,2023/05/29,05:00:00,26.9,G,27.9,G,26.9,G,91.9,G,1.0,G,9.1,G,0.0,G,0.0,G
3558,2023/05/29,06:00:00,26.9,G,27.9,G,26.8,G,92.1,G,0.5,G,11.3,G,0.0,G,3.0,G
3559,2023/05/29,07:00:00,27.1,G,27.9,G,26.8,G,92.0,G,0.1,G,10.1,M,0.0,G,66.2,G
3560,2023/05/29,08:00:00,28.9,G,28.9,G,26.8,G,88.8,G,0.2,G,6.8,M,0.0,G,207.4,G
3561,2023/05/29,09:00:00,29.7,G,29.7,G,26.8,G,86.7,G,0.3,G,6.3,G,0.0,G,324.3,G
3562,2023/05/29,10:00:00,31.5,G,31.5,G,26.8,G,81.2,G,2.1,G,5.4,G,0.0,G,686.2,G
3563,2023/05/29,11:00:00,32.7,G,32.8,G,26.8,G,77.3,G,1.0,G,5.4,G,0.0,G,794.5,G
3564,2023/05/29,12:00:00,33.4,G,33.4,G,26.8,G,74.6,G,1.9,G,5.2,G,0.0,G,892.4,G
3565,2023/05/29,13:00:00,33.8,G,34.0,G,26.8,G,73.7,G,2.1,G,5.3,G,0.0,G,904.8,G
3566,2023/05/29,14:00:00,34.1,G,34.2,G,26.8,G,74.5,G,1.5,G,4.8,G,0.0,G,870.1,G
3567,2023/05/29,15:00:00,34.4,G,34.4,G,26.8,G,73.5,G,2.1,G,5.6,G,0.0,G,772.5,G
3568,2023/05/29,16:00:00,34.3,G,34.8,G,26.8,G,73.3,G,0.8,G,4.2,G,0.0,G,506.2,G
