,obstime,Past 60-Minutes Rainfall in mm,qcscore
47300,2024-03-23T18:00:00,0.0,G
47323,2024-03-23T19:00:00,0.0,G
47346,2024-03-23T20:00:00,0.0,G
47369,2024-03-23T21:00:00,0.0,G
47391,2024-03-23T22:00:00,0.0,G
47414,2024-03-23T23:00:00,0.0,G
47437,2024-03-24T00:00:00,0.0,G
47460,2024-03-24T01:00:00,0.0,G
47483,2024-03-24T02:00:00,0.0,G
47506,2024-03-24T03:00:00,0.0,G
47528,2024-03-24T04:00:00,0.0,G
47550,2024-03-24T05:00:00,0.0,G
47572,2024-03-24T06:00:00,0.0,G
47594,2024-03-24T07:00:00,0.0,G
47616,2024-03-24T08:00:00,0.0,G
47638,2024-03-24T09:00:00,0.0,G
47660,2024-03-24T10:00:00,0.0,G
47683,2024-03-24T11:00:00,0.0,G
47706,2024-03-24T12:00:00,0.0,G
47729,2024-03-24T13:00:00,0.0,G
47752,2024-03-24T14:00:00,0.0,G
47775,2024-03-24T15:00:00,0.0,G
47798,2024-03-24T16:00:00,0.0,G
47821,2024-03-24T17:00:00,0.0,G
47844,2024-03-24T18:00:00,0.0,G
47867,2024-03-24T19:00:00,0.0,G
47890,2024-03-24T20:00:00,0.0,G
47913,2024-03-24T21:00:00,0.0,G
47935,2024-03-24T22:00:00,0.0,G
47958,2024-03-24T23:00:00,0.0,G
47981,2024-03-25T00:00:00,0.0,G
48004,2024-03-25T01:00:00,0.0,G
48027,2024-03-25T02:00:00,0.0,G
48050,2024-03-25T03:00:00,0.0,G
48073,2024-03-25T04:00:00,0.0,G
48096,2024-03-25T05:00:00,0.0,G
48119,2024-03-25T06:00:00,0.0,G
48142,2024-03-25T07:00:00,0.0,G
48165,2024-03-25T08:00:00,0.0,G
48189,2024-03-25T09:00:00,0.0,G
48213,2024-03-25T10:00:00,0.0,G
48237,2024-03-25T11:00:00,0.0,G
48262,2024-03-25T12:00:00,0.0,G
48287,2024-03-25T13:00:00,0.0,G
48312,2024-03-25T14:00:00,0.0,G
48338,2024-03-25T15:00:00,0.0,G
48364,2024-03-25T16:00:00,0.0,G
48390,2024-03-25T17:00:00,0.0,G
48416,2024-03-25T18:00:00,0.0,G
48442,2024-03-25T19:00:00,0.0,G
48468,2024-03-25T20:00:00,0.0,M
48519,2024-03-25T22:00:00,0.0,M
48545,2024-03-25T23:00:00,0.0,G
48571,2024-03-26T00:00:00,0.0,G
48597,2024-03-26T01:00:00,0.0,G
48623,2024-03-26T02:00:00,0.0,G
48649,2024-03-26T03:00:00,0.0,G
48675,2024-03-26T04:00:00,0.0,G
48701,2024-03-26T05:00:00,0.0,G
48727,2024-03-26T06:00:00,0.0,G
48753,2024-03-26T07:00:00,0.0,G
48779,2024-03-26T08:00:00,0.0,G
48805,2024-03-26T09:00:00,0.0,G
48831,2024-03-26T10:00:00,0.0,M
48857,2024-03-26T11:00:00,0.0,M
48883,2024-03-26T12:00:00,0.0,G
48909,2024-03-26T13:00:00,0.0,G
48935,2024-03-26T14:00:00,0.0,G
48961,2024-03-26T15:00:00,0.0,G
48987,2024-03-26T16:00:00,0.0,G
49013,2024-03-26T17:00:00,0.0,G
49039,2024-03-26T18:00:00,0.0,G
49065,2024-03-26T19:00:00,0.0,G
49091,2024-03-26T20:00:00,0.0,G
49117,2024-03-26T21:00:00,0.0,G
49143,2024-03-26T22:00:00,0.0,G
49169,2024-03-26T23:00:00,0.0,G
49195,2024-03-27T00:00:00,0.0,G
49221,2024-03-27T01:00:00,0.0,G
49247,2024-03-27T02:00:00,0.0,G
49273,2024-03-27T03:00:00,0.0,G
49299,2024-03-27T04:00:00,0.2,G
49325,2024-03-27T05:00:00,0.0,G
49351,2024-03-27T06:00:00,0.0,G
49377,2024-03-27T07:00:00,0.0,G
49403,2024-03-27T08:00:00,0.0,G
49429,2024-03-27T09:00:00,0.0,G
49454,2024-03-27T10:00:00,0.0,G
49479,2024-03-27T11:00:00,0.0,G
49504,2024-03-27T12:00:00,0.0,G
49528,2024-03-27T13:00:00,0.0,G
49552,2024-03-27T14:00:00,0.0,G
49576,2024-03-27T15:00:00,0.0,G
49600,2024-03-27T16:00:00,0.0,G
49624,2024-03-27T17:00:00,0.0,G
49648,2024-03-27T18:00:00,0.0,G
49672,2024-03-27T19:00:00,0.0,G
49696,2024-03-27T20:00:00,0.0,G
49720,2024-03-27T21:00:00,0.0,G
49743,2024-03-27T22:00:00,0.0,G
49766,2024-03-27T23:00:00,0.0,G
49789,2024-03-28T00:00:00,0.0,G
49812,2024-03-28T01:00:00,0.0,G
49835,2024-03-28T02:00:00,0.0,G
49858,2024-03-28T03:00:00,0.0,G
49882,2024-03-28T04:00:00,0.0,G
49906,2024-03-28T05:00:00,0.0,G
49930,2024-03-28T06:00:00,0.0,G
49953,2024-03-28T07:00:00,0.0,G
49975,2024-03-28T08:00:00,0.0,G
49997,2024-03-28T09:00:00,0.0,G
50019,2024-03-28T10:00:00,0.0,G
50041,2024-03-28T11:00:00,0.0,G
50063,2024-03-28T12:00:00,0.0,G
50085,2024-03-28T13:00:00,0.0,G
50107,2024-03-28T14:00:00,0.0,G
50129,2024-03-28T15:00:00,0.0,G
50150,2024-03-28T16:00:00,0.0,G
50171,2024-03-28T17:00:00,0.0,G
50192,2024-03-28T18:00:00,0.0,G
50212,2024-03-28T19:00:00,0.0,G
50233,2024-03-28T20:00:00,0.0,G
50255,2024-03-28T21:00:00,0.0,G
50277,2024-03-28T22:00:00,0.0,G
50299,2024-03-28T23:00:00,0.0,G
50321,2024-03-29T00:00:00,0.0,G
50343,2024-03-29T01:00:00,0.0,G
50365,2024-03-29T02:00:00,0.0,G
50387,2024-03-29T03:00:00,0.0,G
50408,2024-03-29T04:00:00,0.0,G
50429,2024-03-29T05:00:00,0.0,G
50450,2024-03-29T06:00:00,0.0,G
50471,2024-03-29T07:00:00,0.0,G
50492,2024-03-29T08:00:00,0.0,G
50513,2024-03-29T09:00:00,0.0,G
50534,2024-03-29T10:00:00,0.0,G
50555,2024-03-29T11:00:00,0.0,G
50576,2024-03-29T12:00:00,0.0,G
50597,2024-03-29T13:00:00,0.0,G
50620,2024-03-29T14:00:00,0.0,G
50643,2024-03-29T15:00:00,0.0,G
50666,2024-03-29T16:00:00,0.0,G
50689,2024-03-29T17:00:00,0.0,G
50712,2024-03-29T18:00:00,0.0,G
50735,2024-03-29T19:00:00,0.0,G
50758,2024-03-29T20:00:00,0.0,G
50780,2024-03-29T21:00:00,0.0,G
50802,2024-03-29T22:00:00,0.0,G
50824,2024-03-29T23:00:00,0.0,G
50846,2024-03-30T00:00:00,0.0,G
50868,2024-03-30T01:00:00,0.0,G
50890,2024-03-30T02:00:00,0.0,G
50912,2024-03-30T03:00:00,0.0,G
50934,2024-03-30T04:00:00,0.0,G
50956,2024-03-30T05:00:00,0.0,G
50978,2024-03-30T06:00:00,0.0,G
51000,2024-03-30T07:00:00,0.0,G
51022,2024-03-30T08:00:00,0.0,G
51044,2024-03-30T09:00:00,0.0,G
51066,2024-03-30T10:00:00,0.0,G
51088,2024-03-30T11:00:00,0.0,G
51110,2024-03-30T12:00:00,0.0,G
51132,2024-03-30T13:00:00,0.0,G
51154,2024-03-30T14:00:00,0.0,G
51176,2024-03-30T15:00:00,0.0,G
51198,2024-03-30T16:00:00,0.0,G
51220,2024-03-30T17:00:00,0.0,G
51242,2024-03-30T18:00:00,0.0,G
51264,2024-03-30T19:00:00,0.0,G
51286,2024-03-30T20:00:00,0.0,G
51308,2024-03-30T21:00:00,0.0,G
51330,2024-03-30T22:00:00,0.0,G
51352,2024-03-30T23:00:00,0.0,G
51374,2024-03-31T00:00:00,0.0,G
51396,2024-03-31T01:00:00,0.0,G
51418,2024-03-31T02:00:00,0.0,G
51437,2024-03-31T03:00:00,0.0,G
51452,2024-03-31T04:00:00,0.0,G
51467,2024-03-31T05:00:00,0.3,G
51482,2024-03-31T06:00:00,0.1,G
51497,2024-03-31T07:00:00,0.2,G
51512,2024-03-31T08:00:00,0.4,G
51527,2024-03-31T09:00:00,0.2,G
51543,2024-03-31T10:00:00,0.0,G
51558,2024-03-31T11:00:00,0.0,G
51574,2024-03-31T12:00:00,0.0,G
51589,2024-03-31T13:00:00,0.0,G
51604,2024-03-31T14:00:00,0.1,G
51619,2024-03-31T15:00:00,1.5,G
51633,2024-03-31T16:00:00,0.6,G
51647,2024-03-31T17:00:00,0.0,G
51661,2024-03-31T18:00:00,0.0,G
51675,2024-03-31T19:00:00,0.0,G
51689,2024-03-31T20:00:00,0.0,G
51703,2024-03-31T21:00:00,0.0,G
51717,2024-03-31T22:00:00,0.0,G
51731,2024-03-31T23:00:00,0.0,G
51745,2024-04-01T00:00:00,0.0,G
51759,2024-04-01T01:00:00,0.0,G
51773,2024-04-01T02:00:00,0.0,G
51787,2024-04-01T03:00:00,0.0,G
51801,2024-04-01T04:00:00,0.0,G
51815,2024-04-01T05:00:00,0.0,G
51829,2024-04-01T06:00:00,0.0,G
51843,2024-04-01T07:00:00,0.0,G
51857,2024-04-01T08:00:00,0.0,G
51871,2024-04-01T09:00:00,0.0,G
51886,2024-04-01T10:00:00,0.0,G
51901,2024-04-01T11:00:00,0.0,G
51915,2024-04-01T12:00:00,0.0,G
51930,2024-04-01T13:00:00,0.0,G
51945,2024-04-01T14:00:00,0.0,G
51961,2024-04-01T15:00:00,0.0,G
51976,2024-04-01T16:00:00,0.0,G
51991,2024-04-01T17:00:00,0.0,G
52006,2024-04-01T18:00:00,0.0,G
52021,2024-04-01T19:00:00,0.0,G
52036,2024-04-01T20:00:00,0.0,G
52051,2024-04-01T21:00:00,0.0,G
52066,2024-04-01T22:00:00,0.0,G
52081,2024-04-01T23:00:00,0.0,G
52096,2024-04-02T00:00:00,0.0,G
52111,2024-04-02T01:00:00,0.0,G
52127,2024-04-02T02:00:00,0.0,G
52143,2024-04-02T03:00:00,0.0,G
52159,2024-04-02T04:00:00,0.0,G
52175,2024-04-02T05:00:00,0.0,G
52190,2024-04-02T06:00:00,0.0,G
52206,2024-04-02T07:00:00,0.0,G
52222,2024-04-02T08:00:00,0.0,G
52240,2024-04-02T09:00:00,0.0,G
52257,2024-04-02T10:00:00,0.0,G
52275,2024-04-02T11:00:00,0.0,G
52293,2024-04-02T12:00:00,0.0,G
52313,2024-04-02T13:00:00,0.0,G
52333,2024-04-02T14:00:00,0.0,G
52353,2024-04-02T15:00:00,0.0,G
52373,2024-04-02T16:00:00,0.0,G
52393,2024-04-02T17:00:00,0.0,G
52413,2024-04-02T18:00:00,0.0,M
52433,2024-04-02T19:00:00,0.0,M
52453,2024-04-02T20:00:00,0.0,G
52473,2024-04-02T21:00:00,0.0,G
52493,2024-04-02T22:00:00,0.0,G
52513,2024-04-02T23:00:00,0.0,G
52533,2024-04-03T00:00:00,0.0,G
52553,2024-04-03T01:00:00,0.0,G
52573,2024-04-03T02:00:00,0.0,G
52593,2024-04-03T03:00:00,0.0,G
52612,2024-04-03T04:00:00,0.0,G
52631,2024-04-03T05:00:00,0.0,G
52650,2024-04-03T06:00:00,0.0,G
52669,2024-04-03T07:00:00,0.0,G
52689,2024-04-03T08:00:00,0.0,G
52709,2024-04-03T09:00:00,0.0,G
52729,2024-04-03T10:00:00,0.0,G
52749,2024-04-03T11:00:00,0.0,G
52769,2024-04-03T12:00:00,0.0,G
52789,2024-04-03T13:00:00,0.0,G
52809,2024-04-03T14:00:00,0.0,G
52829,2024-04-03T15:00:00,0.0,G
52848,2024-04-03T16:00:00,0.0,G
52867,2024-04-03T17:00:00,0.0,G
52886,2024-04-03T18:00:00,0.0,G
52905,2024-04-03T19:00:00,0.0,G
52924,2024-04-03T20:00:00,0.0,G
52943,2024-04-03T21:00:00,0.0,G
52962,2024-04-03T22:00:00,0.0,G
52981,2024-04-03T23:00:00,0.0,G
53000,2024-04-04T00:00:00,0.0,G
53019,2024-04-04T01:00:00,0.0,G
53038,2024-04-04T02:00:00,0.0,G
53057,2024-04-04T03:00:00,0.0,G
53076,2024-04-04T04:00:00,0.0,G
53095,2024-04-04T05:00:00,0.0,G
53114,2024-04-04T06:00:00,0.0,G
53133,2024-04-04T07:00:00,0.0,G
53152,2024-04-04T08:00:00,0.0,G
53171,2024-04-04T09:00:00,0.0,G
53190,2024-04-04T10:00:00,0.0,G
53209,2024-04-04T11:00:00,0.0,G
53228,2024-04-04T12:00:00,0.0,G
53247,2024-04-04T13:00:00,0.0,G
53266,2024-04-04T14:00:00,0.0,G
53285,2024-04-04T15:00:00,0.0,G
53304,2024-04-04T16:00:00,0.0,G
53322,2024-04-04T17:00:00,0.0,G
53340,2024-04-04T18:00:00,0.0,G
53358,2024-04-04T19:00:00,0.0,G
53376,2024-04-04T20:00:00,0.0,G
53394,2024-04-04T21:00:00,0.0,G
53412,2024-04-04T22:00:00,0.0,G
53430,2024-04-04T23:00:00,0.0,G
53448,2024-04-05T00:00:00,0.0,G
53466,2024-04-05T01:00:00,0.0,G
53484,2024-04-05T02:00:00,0.0,G
53503,2024-04-05T03:00:00,0.0,G
53522,2024-04-05T04:00:00,0.0,G
53541,2024-04-05T05:00:00,0.0,G
53560,2024-04-05T06:00:00,0.0,G
53579,2024-04-05T07:00:00,0.0,G
53598,2024-04-05T08:00:00,0.0,G
53618,2024-04-05T09:00:00,0.0,G
53638,2024-04-05T10:00:00,0.0,G
53658,2024-04-05T11:00:00,0.0,G
53678,2024-04-05T12:00:00,0.0,G
53698,2024-04-05T13:00:00,0.0,G
53718,2024-04-05T14:00:00,0.0,G
53738,2024-04-05T15:00:00,0.0,G
53758,2024-04-05T16:00:00,0.0,G
53779,2024-04-05T17:00:00,0.0,G
53800,2024-04-05T18:00:00,0.0,G
53821,2024-04-05T19:00:00,0.0,G
53842,2024-04-05T20:00:00,0.0,G
53863,2024-04-05T21:00:00,0.0,G
53884,2024-04-05T22:00:00,0.0,G
53905,2024-04-05T23:00:00,0.0,G
53926,2024-04-06T00:00:00,0.0,G
53947,2024-04-06T01:00:00,0.0,G
53968,2024-04-06T02:00:00,0.0,G
53989,2024-04-06T03:00:00,0.0,G
54010,2024-04-06T04:00:00,0.0,G
54031,2024-04-06T05:00:00,0.0,G
54052,2024-04-06T06:00:00,0.0,G
54073,2024-04-06T07:00:00,0.0,G
54094,2024-04-06T08:00:00,0.0,G
54115,2024-04-06T09:00:00,0.0,G
54136,2024-04-06T10:00:00,0.0,G
54157,2024-04-06T11:00:00,0.1,G
54178,2024-04-06T12:00:00,0.3,G
54199,2024-04-06T13:00:00,0.6,G
54220,2024-04-06T14:00:00,1.5,G
54241,2024-04-06T15:00:00,1.3,G
54262,2024-04-06T16:00:00,0.0,G
54283,2024-04-06T17:00:00,0.0,G
54303,2024-04-06T18:00:00,0.1,G
54323,2024-04-06T19:00:00,0.1,G
54343,2024-04-06T20:00:00,0.0,G
54363,2024-04-06T21:00:00,0.0,G
54383,2024-04-06T22:00:00,0.0,G
54403,2024-04-06T23:00:00,0.0,G
54423,2024-04-07T00:00:00,0.0,G
54443,2024-04-07T01:00:00,0.1,G
54463,2024-04-07T02:00:00,3.5,G
54483,2024-04-07T03:00:00,4.7,G
54503,2024-04-07T04:00:00,0.2,G
54523,2024-04-07T05:00:00,0.4,G
54543,2024-04-07T06:00:00,0.0,G
54563,2024-04-07T07:00:00,0.0,G
54583,2024-04-07T08:00:00,0.0,G
54603,2024-04-07T09:00:00,0.0,G
54623,2024-04-07T10:00:00,0.0,G
54643,2024-04-07T11:00:00,0.0,G
54663,2024-04-07T12:00:00,0.0,G
54683,2024-04-07T13:00:00,0.0,G
54703,2024-04-07T14:00:00,0.0,G
54723,2024-04-07T15:00:00,0.0,G
54743,2024-04-07T16:00:00,4.0,G
54763,2024-04-07T17:00:00,2.2,G
54783,2024-04-07T18:00:00,0.0,G
54802,2024-04-07T19:00:00,0.0,G
54821,2024-04-07T20:00:00,0.0,G
54840,2024-04-07T21:00:00,0.0,G
54859,2024-04-07T22:00:00,0.0,G
54878,2024-04-07T23:00:00,0.0,G
54897,2024-04-08T00:00:00,0.0,G
54916,2024-04-08T01:00:00,0.0,G
54935,2024-04-08T02:00:00,0.0,G
54954,2024-04-08T03:00:00,0.0,G
54973,2024-04-08T04:00:00,0.0,G
54992,2024-04-08T05:00:00,0.0,G
55011,2024-04-08T06:00:00,0.0,G
55030,2024-04-08T07:00:00,0.0,G
55049,2024-04-08T08:00:00,0.0,G
55068,2024-04-08T09:00:00,0.0,G
55087,2024-04-08T10:00:00,0.0,G
55107,2024-04-08T11:00:00,0.0,G
55127,2024-04-08T12:00:00,0.0,G
55147,2024-04-08T13:00:00,0.0,G
55167,2024-04-08T14:00:00,0.0,G
55187,2024-04-08T15:00:00,0.0,G
55207,2024-04-08T16:00:00,0.0,G
55227,2024-04-08T17:00:00,0.0,G
55247,2024-04-08T18:00:00,0.0,G
55267,2024-04-08T19:00:00,0.0,G
55287,2024-04-08T20:00:00,0.0,G
55307,2024-04-08T21:00:00,0.0,G
55327,2024-04-08T22:00:00,0.0,G
55347,2024-04-08T23:00:00,0.0,G
55367,2024-04-09T00:00:00,0.0,G
55387,2024-04-09T01:00:00,0.0,G
55407,2024-04-09T02:00:00,0.0,G
55427,2024-04-09T03:00:00,0.0,G
55447,2024-04-09T04:00:00,0.0,G
55467,2024-04-09T05:00:00,0.0,G
55487,2024-04-09T06:00:00,0.0,G
55507,2024-04-09T07:00:00,0.0,G
55527,2024-04-09T08:00:00,0.0,G
55548,2024-04-09T09:00:00,0.0,G
55570,2024-04-09T10:00:00,0.0,G
55592,2024-04-09T11:00:00,0.0,M
55614,2024-04-09T12:00:00,0.0,G
55636,2024-04-09T13:00:00,0.0,G
55658,2024-04-09T14:00:00,0.0,G
55680,2024-04-09T15:00:00,0.0,G
55702,2024-04-09T16:00:00,0.0,G
55724,2024-04-09T17:00:00,0.0,G
55746,2024-04-09T18:00:00,0.0,G
55768,2024-04-09T19:00:00,0.0,G
55790,2024-04-09T20:00:00,0.0,G
55812,2024-04-09T21:00:00,0.0,G
55834,2024-04-09T22:00:00,0.0,G
55856,2024-04-09T23:00:00,0.0,G
55878,2024-04-10T00:00:00,0.0,G
55900,2024-04-10T01:00:00,0.0,G
55922,2024-04-10T02:00:00,0.0,G
55944,2024-04-10T03:00:00,0.0,G
55966,2024-04-10T04:00:00,0.0,G
55989,2024-04-10T05:00:00,0.0,G
56012,2024-04-10T06:00:00,0.0,G
56035,2024-04-10T07:00:00,0.0,G
56058,2024-04-10T08:00:00,0.0,G
56081,2024-04-10T09:00:00,0.0,G
56103,2024-04-10T10:00:00,0.0,G
56125,2024-04-10T11:00:00,0.0,G
56147,2024-04-10T12:00:00,0.0,G
56169,2024-04-10T13:00:00,0.0,G
56191,2024-04-10T14:00:00,0.0,G
56213,2024-04-10T15:00:00,0.0,G
56235,2024-04-10T16:00:00,0.0,G
56257,2024-04-10T17:00:00,0.0,G
56279,2024-04-10T18:00:00,0.0,G
56301,2024-04-10T19:00:00,0.0,G
56323,2024-04-10T20:00:00,0.0,G
56345,2024-04-10T21:00:00,0.0,G
56367,2024-04-10T22:00:00,0.0,G
56389,2024-04-10T23:00:00,0.0,G
56411,2024-04-11T00:00:00,0.0,G
56433,2024-04-11T01:00:00,0.0,G
56455,2024-04-11T02:00:00,0.0,G
56477,2024-04-11T03:00:00,0.0,G
56499,2024-04-11T04:00:00,0.0,G
56521,2024-04-11T05:00:00,0.0,G
56543,2024-04-11T06:00:00,0.0,G
56565,2024-04-11T07:00:00,0.0,G
56587,2024-04-11T08:00:00,0.0,G
56609,2024-04-11T09:00:00,0.0,G
56631,2024-04-11T10:00:00,0.0,G
56653,2024-04-11T11:00:00,0.0,G
56675,2024-04-11T12:00:00,0.0,G
56697,2024-04-11T13:00:00,0.0,G
56719,2024-04-11T14:00:00,0.0,G
56741,2024-04-11T15:00:00,0.0,G
56763,2024-04-11T16:00:00,0.0,G
56785,2024-04-11T17:00:00,0.0,G
56807,2024-04-11T18:00:00,0.0,G
56829,2024-04-11T19:00:00,0.0,G
56851,2024-04-11T20:00:00,0.0,G
56873,2024-04-11T21:00:00,0.0,G
56895,2024-04-11T22:00:00,0.0,G
56917,2024-04-11T23:00:00,0.0,G
56939,2024-04-12T00:00:00,0.0,G
56961,2024-04-12T01:00:00,0.0,G
56983,2024-04-12T02:00:00,0.0,G
57005,2024-04-12T03:00:00,0.0,G
57027,2024-04-12T04:00:00,0.0,G
57049,2024-04-12T05:00:00,0.0,G
57071,2024-04-12T06:00:00,0.0,G
57093,2024-04-12T07:00:00,0.0,G
57116,2024-04-12T08:00:00,0.0,G
57139,2024-04-12T09:00:00,0.0,G
57162,2024-04-12T10:00:00,0.0,G
57185,2024-04-12T11:00:00,0.0,G
57208,2024-04-12T12:00:00,0.0,G
57231,2024-04-12T13:00:00,0.0,G
57254,2024-04-12T14:00:00,0.0,G
57277,2024-04-12T15:00:00,0.0,G
57300,2024-04-12T16:00:00,0.0,G
57323,2024-04-12T17:00:00,0.0,G
57346,2024-04-12T18:00:00,0.0,G
57369,2024-04-12T19:00:00,0.0,G
57392,2024-04-12T20:00:00,0.0,G
57415,2024-04-12T21:00:00,0.0,G
57438,2024-04-12T22:00:00,0.0,G
57461,2024-04-12T23:00:00,0.0,G
57484,2024-04-13T00:00:00,0.0,G
57507,2024-04-13T01:00:00,0.0,G
57530,2024-04-13T02:00:00,0.0,G
57553,2024-04-13T03:00:00,0.0,G
57576,2024-04-13T04:00:00,0.0,G
57599,2024-04-13T05:00:00,0.0,G
57622,2024-04-13T06:00:00,0.0,G
57645,2024-04-13T07:00:00,0.0,G
57668,2024-04-13T08:00:00,0.0,G
57691,2024-04-13T09:00:00,0.0,G
57714,2024-04-13T10:00:00,0.0,G
57737,2024-04-13T11:00:00,0.0,G
57760,2024-04-13T12:00:00,0.0,M
57783,2024-04-13T13:00:00,0.0,M
57806,2024-04-13T14:00:00,0.0,G
57829,2024-04-13T15:00:00,0.0,G
57852,2024-04-13T16:00:00,0.0,G
57875,2024-04-13T17:00:00,0.0,G
57898,2024-04-13T18:00:00,0.0,G
57921,2024-04-13T19:00:00,0.0,G
57944,2024-04-13T20:00:00,0.0,G
57967,2024-04-13T21:00:00,0.0,G
57990,2024-04-13T22:00:00,0.0,G
58013,2024-04-13T23:00:00,0.0,G
58036,2024-04-14T00:00:00,0.0,G
58059,2024-04-14T01:00:00,0.0,G
58082,2024-04-14T02:00:00,0.0,G
58105,2024-04-14T03:00:00,0.0,G
58128,2024-04-14T04:00:00,0.0,G
58151,2024-04-14T05:00:00,0.0,G
58174,2024-04-14T06:00:00,0.0,G
58197,2024-04-14T07:00:00,0.0,G
58220,2024-04-14T08:00:00,0.0,G
58243,2024-04-14T09:00:00,0.0,G
58266,2024-04-14T10:00:00,0.0,G
58290,2024-04-14T11:00:00,0.0,G
58314,2024-04-14T12:00:00,0.0,G
58338,2024-04-14T13:00:00,0.0,G
58362,2024-04-14T14:00:00,0.0,G
58386,2024-04-14T15:00:00,0.0,G
58410,2024-04-14T16:00:00,0.0,G
58434,2024-04-14T17:00:00,0.0,G
58458,2024-04-14T18:00:00,0.0,G
58482,2024-04-14T19:00:00,0.0,G
58506,2024-04-14T20:00:00,0.0,G
58530,2024-04-14T21:00:00,0.0,G
58554,2024-04-14T22:00:00,0.0,G
58578,2024-04-14T23:00:00,0.0,G
58602,2024-04-15T00:00:00,0.0,G
58626,2024-04-15T01:00:00,0.0,G
58650,2024-04-15T02:00:00,0.0,G
58674,2024-04-15T03:00:00,0.0,G
58698,2024-04-15T04:00:00,0.0,G
58722,2024-04-15T05:00:00,0.0,G
58746,2024-04-15T06:00:00,0.0,G
58770,2024-04-15T07:00:00,0.0,G
58794,2024-04-15T08:00:00,0.0,G
58818,2024-04-15T09:00:00,0.0,G
58842,2024-04-15T10:00:00,0.0,G
58866,2024-04-15T11:00:00,0.0,G
58891,2024-04-15T12:00:00,0.0,G
58916,2024-04-15T13:00:00,0.0,G
58941,2024-04-15T14:00:00,0.0,G
58966,2024-04-15T15:00:00,0.0,G
58991,2024-04-15T16:00:00,0.0,G
59016,2024-04-15T17:00:00,0.0,G
59041,2024-04-15T18:00:00,0.0,G
59066,2024-04-15T19:00:00,0.0,G
59091,2024-04-15T20:00:00,0.0,G
59116,2024-04-15T21:00:00,0.0,G
59141,2024-04-15T22:00:00,0.0,G
59166,2024-04-15T23:00:00,0.0,G
59191,2024-04-16T00:00:00,0.0,G
59216,2024-04-16T01:00:00,0.0,G
59241,2024-04-16T02:00:00,0.0,G
59266,2024-04-16T03:00:00,0.0,G
59291,2024-04-16T04:00:00,0.0,G
59316,2024-04-16T05:00:00,0.0,G
59341,2024-04-16T06:00:00,0.0,G
59366,2024-04-16T07:00:00,0.0,G
59391,2024-04-16T08:00:00,0.0,G
59416,2024-04-16T09:00:00,0.0,G
59441,2024-04-16T10:00:00,0.0,G
59466,2024-04-16T11:00:00,0.0,G
59581,2024-04-16T18:00:00,0.0,G
59602,2024-04-16T19:00:00,0.0,G
59623,2024-04-16T20:00:00,0.0,G
59644,2024-04-16T21:00:00,0.0,M
59675,2024-04-17T08:00:00,0.0,G
59700,2024-04-17T09:00:00,0.0,G
59725,2024-04-17T10:00:00,0.0,G
59750,2024-04-17T11:00:00,0.0,G
59774,2024-04-17T12:00:00,0.0,G
59799,2024-04-17T13:00:00,0.0,G
59824,2024-04-17T14:00:00,0.0,G
59849,2024-04-17T15:00:00,0.0,G
59874,2024-04-17T16:00:00,0.0,G
59899,2024-04-17T17:00:00,0.0,G
59924,2024-04-17T18:00:00,0.0,G
59949,2024-04-17T19:00:00,0.0,G
59974,2024-04-17T20:00:00,0.0,G
59999,2024-04-17T21:00:00,0.0,G
60024,2024-04-17T22:00:00,0.0,G
60049,2024-04-17T23:00:00,0.0,G
60074,2024-04-18T00:00:00,0.0,G
60099,2024-04-18T01:00:00,0.0,G
60123,2024-04-18T02:00:00,0.0,G
60147,2024-04-18T03:00:00,0.0,G
60171,2024-04-18T04:00:00,0.0,G
60195,2024-04-18T05:00:00,0.0,G
60219,2024-04-18T06:00:00,0.0,G
60243,2024-04-18T07:00:00,0.0,G
60267,2024-04-18T08:00:00,0.0,G
60291,2024-04-18T09:00:00,0.0,G
60315,2024-04-18T10:00:00,0.0,G
60339,2024-04-18T11:00:00,0.0,G
60363,2024-04-18T12:00:00,0.0,G
60387,2024-04-18T13:00:00,0.7,G
60411,2024-04-18T14:00:00,4.2,G
60435,2024-04-18T15:00:00,2.8,G
60459,2024-04-18T16:00:00,1.6,G
60483,2024-04-18T17:00:00,0.0,G
60507,2024-04-18T18:00:00,0.0,G
60531,2024-04-18T19:00:00,0.0,G
60555,2024-04-18T20:00:00,0.0,G
60579,2024-04-18T21:00:00,0.0,G
60603,2024-04-18T22:00:00,0.0,G
60627,2024-04-18T23:00:00,0.0,G
60651,2024-04-19T00:00:00,0.0,G
60675,2024-04-19T01:00:00,0.0,G
60699,2024-04-19T02:00:00,0.0,G
60723,2024-04-19T03:00:00,0.5,G
60747,2024-04-19T04:00:00,0.9,G
60771,2024-04-19T05:00:00,0.0,G
60795,2024-04-19T06:00:00,0.0,G
60819,2024-04-19T07:00:00,0.0,G
60843,2024-04-19T08:00:00,0.0,G
60867,2024-04-19T09:00:00,0.0,G
60891,2024-04-19T10:00:00,0.0,G
60915,2024-04-19T11:00:00,0.0,G
60939,2024-04-19T12:00:00,0.0,G
60963,2024-04-19T13:00:00,0.0,G
60987,2024-04-19T14:00:00,0.0,G
61011,2024-04-19T15:00:00,0.0,G
61035,2024-04-19T16:00:00,0.0,G
61059,2024-04-19T17:00:00,0.0,G
61083,2024-04-19T18:00:00,0.0,G
61107,2024-04-19T19:00:00,0.0,G
61131,2024-04-19T20:00:00,0.0,G
61155,2024-04-19T21:00:00,0.0,G
